NCM,PARAMETRIZAÇÃO
85411029,4202
85411091,4202
85411092,4202
85411099,4202
85412110,4202
85412120,4202
85412191,4202
85412199,4202
85412910,4202
85412920,4202
85413011,4202
85413019,4202
85413021,4202
85413029,4202
85414011,4202
85414012,4202
85414013,4202
85414014,4202
85414015,4202
85414016,4003
85414019,4202
85414021,4202
85414022,4202
85414023,4202
85414024,4202
85414025,4202
85414026,4202
85414027,4202
85414029,4202
85414031,4202
85414032,4003
85414039,4202
85415010,4202
85415020,4202
85416010,4202
85416090,4202
85419010,4202
85419020,4202
85419090,4202
85423110,4202
85423120,4202
85423190,4202
85423210,4202
85423221,4202
85423229,4202
85423291,4202
85423299,4202
85423311,4202
85423319,4202
85423320,4202
85423390,4202
85423911,4202
85423919,4202
85423920,4202
85423931,4202
85423939,4202
85423991,4202
85423999,4202
85429010,4202
85429020,4202
85429090,4202
85431000,4202
85432000,4202
85433000,4211
85258012,4202
85258013,4202
85258019,4202
85258021,4202
85258022,4202
85258029,4202
85261000,4202
85269100,4202
85269200,4202
85271200,4202
85271310,4202
85271320,4202
85271330,4202
85271390,4202
85271910,4202
85271990,4202
85272900,4202
85279110,4202
85279120,4202
85279190,4202
85279200,4202
85279910,4202
85279990,4202
85284110,4202
85284120,4202
85284910,4202
85284921,4202
85284929,4202
85285110,4202
85285120,4202
85285910,4202
85285920,4202
85286100,4202
85286910,4202
85286990,4202
85287111,4202
85287119,4202
85287190,4202
85287200,4202
85287300,4202
85291011,4202
85291019,4202
85291090,4202
85299011,4202
85299012,4202
85299019,4202
85299020,4202
85299030,4202
85299040,4202
85299090,4202
85301010,4202
85301090,4202
85308010,4202
85308090,4202
85309000,4202
85311010,4202
85311090,4202
85312000,4202
85318000,4202
85319000,4202
85321000,4202
85322111,4202
85322119,4202
85322190,4202
85322200,4202
85322310,4202
85322390,4202
85322410,4202
85322490,4202
85322510,4202
85322590,4202
61069090,4202
85322910,4202
85322990,4202
85323010,4202
85323090,4202
85329000,4202
85331000,4202
85332110,4202
85332120,4202
85332190,4202
85332900,4202
85333110,4202
85333190,4202
85333910,4202
85333990,4202
85334011,4202
85334012,4202
85334019,4202
85334091,4202
85334092,4202
85334099,4202
85339000,4202
85340011,4202
85340012,4202
85340013,4202
85340019,4202
85340020,4202
85340031,4202
85340032,4202
85340033,4202
85340039,4202
85340040,4202
85340051,4202
85340059,4202
85351000,4358
85353013,     
85353017,     
85353018,     
85353019,     
85353023,     
85353027,     
85353028,     
85353029,     
85362000,4358
85363000,4202
85364100,4202
85364900,4202
85365010,4202
85176221,4202
85176222,4202
85176223,4202
85176224,4202
85176229,4202
85176231,4202
85176232,4202
85176233,4202
85176239,4202
85176241,4202
85176248,4202
85176249,4202
85176251,4202
85176252,4202
85176253,4202
85176254,4202
85176255,4202
85176259,4202
85176261,4202
85176262,4202
85176264,4202
85176265,4202
85176271,4202
85176272,4202
85176277,4202
85176278,4202
85176279,4202
85176291,4202
85176292,4202
85176293,4202
85176294,4202
85176295,4202
85176296,4202
85176299,4202
85176900,4202
85177010,4202
85177021,4202
85177029,4202
85177091,4202
85177092,4202
85177099,4202
85181010,4202
85181090,4202
85182100,4202
85182200,4202
85182910,4202
85182990,4202
85183000,4202
85184000,4202
85185000,4202
85189010,4351
85189090,4202
85192000,4202
85193000,4202
85195000,4202
85198190,4202
85198900,4202
85211010,4202
85211081,4202
85211089,4202
85211090,4202
85219010,4202
85219090,4202
85221000,4202
85229010,4202
85229020,4202
85229030,4202
85229040,4202
85229050,4202
85229090,4202
85232110,4202
85232120,4202
85232911,4202
85232919,4202
85232921,4202
85232922,4202
85232923,4202
85232924,4202
85232929,4202
85232931,4202
85232932,4202
85232933,4202
85232939,4202
85232990,4202
85234110,4202
85234190,4202
85234910,     
85234920,     
85234990,     
85235110,4202
85235190,4202
85235910,4202
85235990,4202
85238000,     
85255011,4202
85255019,4202
85255021,4202
85255022,4202
85255023,4202
85255024,4202
85255029,4202
85256010,4202
85256020,4202
85256090,4202
85258011,4202
85074000,4202
85075000,4202
85076000,4202
85079010,4202
85079020,4202
85079090,4202
85081100,4202
85081900,4202
85086000,4202
85087000,4202
85094010,4202
85094020,4202
85094030,4202
85094040,4202
85094050,4202
85094090,4202
85098010,4202
85098090,4202
85099000,4202
85101000,4202
85102000,4202
85103000,4202
85109011,4202
85109019,4202
85109020,4202
85109090,4202
85111000,4351
85112010,4351
85112090,4202
85113010,4202
85113020,4202
85114000,4351
85115010,4351
85118010,4351
85118020,4351
85118030,4351
85119000,4351
85121000,4202
85122011,4351
85122019,4351
85122021,4351
85122022,4351
85122023,4351
85123000,4202
85124010,4351
85129000,4351
85131010,4202
85131090,4202
85139000,4202
85141010,4211
85141090,4202
85142011,4211
85142019,4202
85142020,4211
85143011,4211
85143019,4202
85143021,4211
85143029,4202
85143090,4211
85144000,4202
85149000,4211
85151100,4202
85151900,4202
85152100,4211
85152900,4202
85153110,4211
85153190,4211
85153900,4211
85158010,4211
85158090,4211
85159000,4202
85161000,4358
85162900,4202
85163100,4202
85163200,4202
85163300,4202
85164000,4202
85165000,4202
85166000,4202
85167100,4202
85167200,4202
85167910,4202
85167920,4202
85167990,4202
85168010,4358
85168090,4202
85169000,     
85171100,4202
85171211,4202
85171212,4202
85171221,4202
85171222,4202
85171223,4202
85171229,4202
85171232,4202
85171233,4202
85171239,4202
85171241,4202
85171249,4202
85171290,4202
85171810,4202
85171820,4202
85171891,4202
85171899,4202
85176111,4202
85176119,4202
85176120,4202
85176130,4202
85176141,4202
85176142,4202
85176143,4202
85176149,4202
85176191,4202
85176192,4202
85176199,4202
85176211,4202
85176212,4202
85176213,4202
85176214,4202
85176219,4202
84799010,4202
84799090,4202
84801000,4211
84802000,4202
84803000,4211
84804100,4211
84804910,4211
84804990,4211
84805000,4211
84806000,4211
84807100,4211
84807900,4211
84811000,4202
84812019,4351
84812090,4202
84813000,4202
84814000,4202
84818011,4358
84818019,4358
84818021,4351
84818039,4202
84818092,4202
84818093,4358
84818095,4358
84818097,4211
84819090,4202
84821010,4202
84822010,4351
84822090,4351
84823000,4351
84824000,4202
84825010,4202
84825090,4351
84829119,4202
84829120,4351
84829990,4202
84831019,4202
84831020,4351
84831030,4351
84831040,4202
84831050,4351
84831090,4202
84832000,4202
84833029,4202
84833090,4202
84834010,4202
84834090,4202
84835010,4202
84835090,4202
84836011,4202
84836019,4202
84839000,4202
84841000,4202
84842000,4202
84849000,4202
84861000,4202
84862000,4202
84863000,4202
84864000,4202
84869000,4202
84871000,4202
84879000,4202
85011011,4202
85011019,4202
85011021,4202
85011029,4202
85011030,4202
85012000,4202
85013110,4202
85013120,4202
85013210,4202
85013220,4202
85013310,4202
85013320,4202
85013411,4202
85013419,4202
85013420,4202
85014011,4202
85014019,4202
85014021,4202
85014029,4202
85015110,4202
85015120,4202
85015190,4202
85015210,4202
85015220,4202
85015290,4202
85015310,4202
85015320,4202
85015390,4202
85016100,4202
85016200,4202
85016300,4202
85016400,4202
85021110,4202
85021190,4202
85021210,4202
85021290,4202
85021311,4202
85021319,4202
85021390,4202
85022011,4202
85022019,4202
85022090,4202
85023100,4003
85023900,4202
85024010,4202
85024090,4202
85030010,4202
85030090,4202
85042100,4202
85042200,4202
85042300,4202
85043111,4202
85043119,4202
85043191,4202
85043192,4202
85043199,4202
85043211,4202
85043219,4202
85043221,4202
85043229,4202
85043300,4202
85043400,4202
85044010,     
85044021,4202
85044022,4202
85044029,4202
85044030,4202
85044040,4202
85044050,4202
85044060,4202
85044090,4211
85045000,4202
85049010,4202
92059000,4202
92060000,4202
92071010,4202
92071090,4202
92079010,4202
92079090,4202
92081000,4202
92089000,4202
92093000,4202
92099100,4202
92099200,4202
92099400,4202
92099900,4202
93011000,4203
93012000,4203
93019000,4203
93020000,4203
93031000,4203
93032000,4203
93033000,4203
93039000,4203
93040000,4203
93051000,4202
93052000,4202
93059100,4202
93059900,4202
93062100,4203
93062900,4203
93063000,4203
93069000,4202
93070000,4202
94011010,4202
94011090,4202
94012000,4351
94013010,4202
94013090,4202
94014010,4202
94014090,4202
94015100,4202
94015900,4202
94016100,4202
94016900,4202
94017100,4202
94017900,4202
94018000,4202
94019010,4202
94021000,4202
94029010,4202
94029020,4202
94029090,4202
94031000,4202
94032000,4202
94033000,4202
94034000,4202
94035000,4202
94036000,4202
94037000,4202
94038100,4202
94038900,4202
94039010,4202
94039090,4202
94041000,4202
94042100,4202
94042900,4202
94043000,4202
94049000,4202
94051010,4202
94051091,4202
94051092,4202
94051093,4202
94051099,4202
94052000,4202
94053000,4202
94054010,4202
94054090,4202
94055000,4202
94056000,4202
94059100,4202
94059200,4202
94059900,4202
94060099,4202
95030010,4202
95030021,4202
95030022,4202
95030029,4202
95030031,4202
95030039,4202
95030040,4202
95030050,4202
95030060,4202
95030070,4202
95030080,4202
95030091,4202
95030097,4202
95030098,4202
95030099,4202
95042000,4202
95043000,4202
95044000,4202
84723030,4202
84723090,4202
84729010,4202
84729021,4202
84729029,4202
84729030,4202
84729040,4202
84729051,4202
84729059,4202
84729091,4202
84729099,4202
84731010,4202
84731090,4202
84732100,4202
84732910,4202
84732920,4202
84732990,4202
84733011,4202
84733019,4202
84733031,4202
84733032,4202
84733033,4202
84733034,4202
84733039,4202
84733041,4202
84733042,4202
84733043,4202
84733049,4202
84733092,4202
84733099,4202
84734010,4202
84734070,4202
84734090,4202
84735010,4202
84735031,4202
84735032,4202
84735033,4202
84735034,4202
84735035,4202
84735039,4202
84735040,4202
84735050,4202
84735090,4202
84741000,4211
84742010,4211
84742090,4211
84743100,4211
84743200,4211
84743900,4211
84748010,4211
84748090,4211
84749000,4202
84751000,4211
84752100,4211
84752910,4211
84752990,4211
84759000,4202
84762100,4202
84762900,4202
84768100,4202
84768910,4202
84768990,4202
84769000,4202
87054000,4201
87059090,4201
87060090,4201
84771011,4211
84771019,4211
84771021,4211
84771029,4211
84771091,4211
84771099,4211
84772010,4211
84772090,4211
84773010,4211
84773090,4211
84774010,4211
84774090,4211
84775100,4211
84775911,4211
84775919,4211
84775990,4211
84778010,4211
84778090,4211
84779000,4202
84781010,4211
84781090,4202
84789000,4202
84791010,4202
84791090,4202
84792000,4211
84793000,4211
84794000,4211
84795000,4202
84796000,4202
84797100,4202
84797900,4202
84798110,4211
84798190,4211
84798210,4202
84798290,4202
84798911,4202
84798912,4202
84798921,4202
84798922,4211
84798931,4202
84798932,4202
84798940,4209
84798991,4202
84798992,4202
84798999,4202
90281011,4202
90281019,4202
90281090,4202
90282010,4202
90282020,4202
90283011,4202
90283019,4202
90283021,4202
90283029,4202
90283031,4202
90283039,4202
90283090,4202
90289010,4202
90289090,4202
90291010,4351
90291090,4202
90292010,4202
90299010,4351
90299090,4351
90301010,4202
90301090,4202
90302010,4202
90302021,4202
90302022,4202
90302029,4202
90302030,4202
90303100,4202
90303200,4202
90303311,4202
90303319,4202
90303329,4202
90303390,4202
90303910,4202
90303990,4202
90304010,4202
90304020,4202
90304030,4202
90304090,4202
90308210,4202
90308290,4202
90308410,4202
90308420,4202
90308490,4202
90308910,4202
90308920,4202
90308930,4202
90308940,4202
90308990,4202
90309010,4202
90309090,4202
90311000,4202
90312010,4202
90312090,4202
90314100,4202
90314910,4202
90314920,4202
90314990,4202
90318011,4202
90318012,4202
90318020,4202
90318030,4202
90318050,4202
90318060,4202
90318091,4202
90318099,4202
90319010,4202
90319090,4202
90321010,4202
90321090,4202
90322000,4202
90328100,4202
90328911,4202
90328919,4202
90328921,4351
90328922,4202
90328923,4351
90328924,4351
90328925,4351
90328930,4202
90328981,4202
90328982,4202
90328983,4202
90328984,4202
90328989,4202
90328990,4202
90329010,4202
90329091,4202
90329099,4202
90330000,4202
91011100,4202
91011900,4202
91012100,4202
91012900,4202
91019100,4202
91019900,4202
91021110,4202
91021190,4202
91021210,4202
91021220,4202
91021290,4202
91021900,4202
91022100,4202
91022900,4202
91029100,4202
91029900,4202
91031000,4202
91039000,4202
91051100,4202
91051900,4202
91052100,4202
91052900,4202
91059100,4202
91059900,4202
91061000,4202
91069000,4202
91081110,4202
91081190,4202
91081200,4202
91081900,4202
91082000,4202
91089000,4202
91091000,4202
91099000,4202
91101110,4202
91101190,4202
91101200,4202
91101900,4202
91109000,4202
91111000,4202
91112010,4202
91112090,4202
91118000,4202
91119010,4202
91119090,4202
91122000,4202
91129000,4202
91131000,4202
91132000,4202
91139000,4202
91141000,4202
91143000,4202
91144000,4202
91149010,4202
91149020,4202
91149030,4202
91149040,4202
91149050,4202
91149060,4202
91149070,4202
91149090,4202
92011000,4202
92012000,4202
92019000,4202
92021000,4202
92029000,4202
92051000,4202
96031000,4202
96032100,4322
96032900,4202
96033000,4202
96034010,4202
96034090,4202
96035000,4202
96039000,4202
96040000,4202
96050000,4202
96061000,4202
96062100,4202
96062200,4202
96062900,4202
96063000,4202
96071100,4202
96071900,4202
96072000,4202
96081000,4202
96082000,4202
96083000,4202
96084000,4202
96085000,4202
96086000,4202
96089100,4202
96089981,4202
96089989,4202
96089990,4202
96091000,4202
96092000,4202
96099000,4202
96100000,4202
96110000,4202
96121011,4202
96121012,4202
96121013,4202
96121019,4202
96121090,4202
96122000,4202
96131000,4202
96132000,4202
96138000,4202
96139000,4202
96140000,4202
96151100,4202
96151900,4202
96159000,4202
96161000,4202
96162000,4202
96170010,4202
96170020,4202
96180000,4202
96190000,4322
97011000,4202
97019000,4202
97020000,4202
97030000,4202
97040000,4202
97050000,4202
97060000,4202
84713012,4202
84713019,4202
84713090,4202
84714110,4202
84714190,4202
84714900,4202
84715010,4202
84715020,4202
84715030,4202
84715040,4202
84715090,4202
84716052,4202
84716053,4202
84716054,4202
84716059,4202
84716061,4202
84716062,4202
84716080,4202
84716090,4202
84717011,4202
84717012,4202
84717019,4202
84717021,4202
84717029,4202
84717032,4202
84717033,4202
84717039,4202
84717090,4202
84718000,4202
84719011,4202
84719012,4202
84719013,4202
84719014,4202
84719019,4202
84719090,4202
84721000,4202
84723010,4202
84723020,4202
85145190,     
87019590,4209
90318040,4351
87089510,4351
87089521,4351
87089413,4351
87089483,4351
87082100,4351
87089412,4351
87089482,4351
84082010,4351
84082020,4351
84082030,4351
84073200,4351
87085091,4351
87087010,4351
87141000,4351
85072010,4202
87089910,4351
87079010,4351
87083011,4351
87085011,4351
87085012,4351
38151210,4351
87089300,4351
70091000,4351
83012000,4351
87082995,4351
87082912,4351
87082992,4351
40169300,     
84073110,4351
84073310,4351
84073410,4351
87079090,4351
87083019,4351
87084019,4351
87085099,4351
87089529,4351
87084080,4351
83023000,4351
38151290,4351
84073190,4351
84073390,4351
84073490,4351
84082090,4351
87082919,4351
87082999,4351
87083090,4351
87085019,4351
87085080,4351
87089990,4351
87082914,4351
87082994,4351
87071000,4351
87081000,4351
87082911,4351
87082991,4351
87084090,4351
87089490,4351
40161010,4351
87082913,4351
87082993,4351
87089100,4351
87084011,4351
87089200,4351
87089522,4351
87088000,4351
87089411,4351
87089481,4351
21050010,4361
21050090,4361
85235200,4372
85171213,4202
85171219,4202
85171231,4372
87042110,4373
87043110,4373
87042120,4373
87043120,4373
87032210,4373
87032310,4373
87032410,4373
87033210,4373
87033310,4373
87021000,4373
87032100,4373
87042130,4373
87043130,4373
87029090,4373
87032290,4373
87032390,4373
87032490,4373
87033290,4373
87033390,4373
87042190,4373
87043190,4373
87111000,4374
87113000,4374
87114000,4374
87115000,4374
87112020,4374
87112010,4374
87112090,4374
87119000,4374
23091000,4376
23099030,4376
69073000,4358
69074000,4358
87120010,4202
87120090,4202
33030020,4323
33049910,4323
33053000,4323
33072010,4202
33059000,4323
33042090,4323
33049990,4323
33072090,4202
33079000,     
33030010,4323
33049100,4323
33071000,4202
33043000,4323
33052000,4323
33041000,4323
33073000,4323
33042010,4323
33051000,4202
32089021,4334
32082011,4334
32099011,4334
32089031,4334
32082019,4334
32089039,4334
32099019,4334
32089029,4334
32081010,4334
32089010,4334
32091010,4334
32100010,4334
32081020,4334
32082020,4334
32091020,4334
32099020,4334
32100020,4334
85393100,4341
85393200,4341
85392990,4341
85393900,4341
85041000,4344
68118100,4347
39219020,4347
39219012,4347
39219011,4347
39219019,4202
39219090,4202
15092000,4339
15093000,4339
15094000,4339
90183111,4322
90183119,4322
90183190,4322
90183211,4322
90183212,4322
90183219,4322
29362111,4322
29362112,4322
29362113,4322
29362119,4322
29362190,4322
29362210,4322
29362220,4322
29362290,4322
29362310,4322
29362320,4322
29362390,4322
29362410,4322
29362490,4322
29362510,4322
29362520,4322
29362590,4322
29362610,4322
29362620,4322
29362630,4322
29362690,4322
29362710,4322
29362720,4322
29362790,4322
29362811,4322
29362812,4322
29362819,4322
29362890,4322
29362911,4322
29362919,4322
29362921,4322
29362929,4322
29362931,4322
29362939,4322
29362940,4322
29362951,4322
29362952,4322
29362953,4322
29362959,4322
29362990,4322
29369000,4322
33069000,4322
94039900,4202
39199010,4202
38249929,4202
32041830,4202
44191900,4202
94069020,4202
85235290,4372
39191090,4202
39239090,4202
34059000,4334
34053000,4334
35069110,4334
93062190,4203
85065010,4202
32141010,4334
85395000,4342
85279100,4202
39079999,4202
38249979,4202
44201900,4202
38249989,4202
29029020,4202
38085910,4202
32149000,4334
84248229,4209
93040090,4203
94032090,4202
44191100,4202
84248221,4209
85359090,4202
38140090,4334
30024991,4202
62023000,4202
94032010,4202
48101999,4202
60063420,4202
85061012,4202
85395200,4342
85177900,4202
60063120,4202
60053700,4202
44149000,4202
34023990,4202
85258913,4202
85061031,4202
85285200,4202
54023320,4202
44141000,4202
62024000,4202
38244000,4334
38249949,4202
38101020,4202
60063290,4202
94013900,4202
94051190,4202
94054900,4202
94053100,4202
57033900,4202
94054200,4202
34023100,4202
85219000,4202
39095029,4202
49059000,4202
94052100,4202
85258929,4202
62014000,4202
29012200,4202
97012100,4202
6109100,4202
85078000,4202
48101399,4202
44022000,4202
62013000,4202
85061032,4202
60063490,4202
85171431,4372
33029099,4323
85075010,4202
44191200,4202
12058741,4202
44201100,4202
30021229,4322
84248290,4202
84733090,4202
85176256,4202
94052900,4202
84717040,4202
38249919,4202
31031900,4201
44071100,4202
85065090,4202
61041900,4202
94069090,4202
96200000,4202
84717010,4202
60063320,4202
60053900,4202
85066010,4202
85075020,4202
38109000,4202
27150000,4334
10082990,4202
85392910,4351
94056900,4202
60053800,4202
39051200,4202
85271900,4202
85061011,4202
30021590,4202
62029000,4202
34042020,4202
85068010,4202
22042211,4337
85249100,4202
30049035,4322
39199020,4202
94039100,4202
85177190,4202
63042000,4202
69072300,4358
38086100,4202
3074310,4202
40151200,4202
85286200,4202
19059000,4202
20062100,4202
44182900,4202
85176234,4202
94053900,4202
27101149,4334
94051990,4202
90138000,4202
85235210,4202
27149000,4202
85061039,4202
85171830,4202
29034510,4202
85414122,4202
96121000,4202
94019900,4202
93069090,4203
97019100,4202
91149000,4202
94054100,4202
29021100,4334
85075090,4202
34024900,4202
85291020,4202
10082190,4202
60063210,4202
54023310,4202
94014100,4202
30021900,4202
62019000,4202
62034000,4202
62059000,4202
36030020,4202
85064010,4202
88073000,4351
62079200,4202
36033000,4203
85073011,4202
38276300,4202
90328929,4351
85171410,4202
85393220,4341
85258919,4202
34049021,4323
39233010,4202
95010000,4202
22029100,4306
65059019,4202
90251199,4202
61149200,4202
85171439,4372
60063410,4202
38101010,4358
92079900,4202
61046000,4202
74198090,4202
85395100,4341
30021219,4322
34042010,4334
85359010,4358
39079100,4334
60063110,4202
20079929,4202
88062200,4202
84191200,4202
87012100,4201
3074900,4202
38276100,4202
30049990,4202
48010030,4202
36030030,4203
36030040,4202
70199000,4202
8109090,4003
85393119,4341
38247410,4202
38247810,4202
85068090,4202
38085929,4202
60053600,4202
38247890,4202
28539090,4202
39079911,4202
38249041,4334
39072039,4202
42035000,4202
84705010,4202
87019200,4209
30034990,4322
32110000,4334
85429000,4202
85394900,4202
38159099,4334
44014000,4202
32082030,4334
37024421,4202
57032900,4202
82071910,4211
82071990,4202
85143900,4202
85285900,4202
85414111,4202
87019300,4209
94013100,4202
44182100,4202
46130220,4202
85141900,4202
53059990,4202
39073011,4334
54024720,4202
95082290,4202
85393230,4202
85480090,4202
85235900,4202
56074000,4202
70196900,4202
58082103,4202
58210000,4202
34024200,4202
39239010,4202
58282100,4202
61004420,4202
85176273,4202
29029090,4202
38140010,4202
38276500,4202
94056100,4202
85258100,4202
88072000,4202
39071039,4202
61042900,4202
61066900,4202
38221930,4202
38249932,4334
61090001,4202
44123300,4202
57033100,4202
61111000,4202
61119000,4202
61129000,4202
61149000,4202
85064090,4202
85069000,4202
85414300,4202
90251119,4202
94019100,4202
97029000,4202
30024999,4322
38123919,4202
61159300,4202
62030000,4202
62032900,4202
62036200,4202
62036900,4202
62022000,4202
85171890,4202
38276900,4202
62069200,4202
95083000,4202
29011000,4202
38051000,4334
38231990,4202
63024200,4202
39093100,4202
57032100,4202
65059001,4202
60063390,4202
65059011,4202
70198000,4202
84717020,4202
85393111,4341
93039090,4202
27072000,4334
69046900,4202
84099100,4351
84115129,4202
30024240,4202
30046000,4322
36034000,4202
39073029,4202
44212000,4202
84733027,4202
84833020,4202
84314923,4351
84323910,4209
85017210,4003
85414121,4202
87116000,4202
97039000,4202
10082110,4003
97019900,4202
27075090,4334
29024100,4202
30021212,4003
30021216,4003
3075200,4202
34049011,4334
38247190,4334
38249939,4334
39073019,4334
39075010,4334
40900000,4202
48236600,4202
52114200,4202
5607509,4202
61011200,4202
61042100,4202
61043000,4202
6106,4202
61099100,4202
6206900,4202
64044200,4202
65059012,4202
84323990,4209
84324200,4209
84485190,4202
85171432,4372
85182900,4351
88071000,4351
92021200,4202
94069010,4209
12589452,4202
95030020,4202
20079923,4202
20098912,4202
20098919,4202
26011290,4202
30021235,4322
30043200,4322
3053900,4202
32041000,4202
32074010,4202
37025412,4202
38086210,4003
38140030,4334
38249986,4334
39095011,4334
39600000,4202
49111000,4202
54022090,4202
54044200,4202
55109090,4202
58082100,4202
60041020,4202
61010000,4202
61034000,4202
61043390,4202
61044000,4202
61046199,4202
62000000,4202
62040000,4202
62050012,4202
62076100,4202
6209000,4202
65030000,4202
85061030,4202
85258014,4202
85284220,4202
70196500,4202
85285210,4202
84561190,4202
84623900,4202
85285220,4202
85177110,4202
85241200,4202
84818029,4202
85122029,4351
84818094,4202
84833010,4202
84828000,4351
84831011,4351
84829111,4202
84818031,4202
84485110,4202
84561119,4202
84626100,4202
85241100,4202
85249200,4202
85258300,4202
85284200,4202
85284930,4202
85299050,4202
85322420,4202
85399010,4202
85399090,4202
85414290,4202
85434000,4202
85480010,4202
87082200,4351
92021201,4202
90031110,4202
92021206,4202
94038200,4202
94038300,4202
95034100,4202
92021205,4202
1029090,4003
20060100,4202
27075000,4202
28539019,4202
29012300,4334
29025000,4334
29096090,4334
29314914,4202
95089023,4202
30024270,4003
30044930,4322
95089049,4202
3024910,4202
3024990,4202
3069500,4202
32071090,4202
33052090,4323
34024190,4202
36032000,4202
38085925,4202
38086910,4202
38123929,4202
38151900,4334
38249925,4202
38276400,4202
39011020,4202
39092029,4334
39094099,4334
39119029,4334
44031100,4202
44071900,4202
54074000,4202
55110055,4202
56066200,4202
58082104,4202
60029200,4202
60044200,4202
60099000,4202
61011000,4202
61041100,4202
61045000,4202
61088210,4202
61090000,4202
61151920,4202
62005200,4202
62012000,4202
6205200,4202
62064200,4202
62066400,4202
62079900,4202
62099099,4202
62480040,4202
64016000,4202
70197200,4202
7123400,4202
87083900,4351
87085090,4351
90219080,4202
90278991,4202
90278999,4202
92021202,4202
92021204,4202
94015200,4202
20098921,4202
20098922,4202
84819010,4358
60064000,4202
94051110,4202
94062000,4202
95021010,4202
95021090,4202
96062000,4202
62044290,4202
62046,4202
62049000,4202
6206,4202
62060000,4202
62064900,4202
62081000,4202
62090000,4202
62099000,4322
62099200,4202
63049201,4202
64034200,4202
64046900,4202
65044200,4202
65050010,4202
65052000,4202
66206900,4202
69091000,4202
70020000,4202
70196100,4202
73045910,4202
73189000,4202
76169000,4202
84193500,4211
84213200,4351
84594900,4211
84818032,4211
84822900,4351
84849090,4351
84851000,4211
85063010,4202
85081901,4202
85171441,4372
85176215,4202
85229000,4202
85284990,4202
85393139,4341
85411031,4202
85442200,4358
87038000,4201
38249100,4334
38249934,4334
38249971,4334
38273110,4202
39071049,4334
39072031,4334
39072939,4334
39075090,4334
39231000,4202
39269000,4202
40112009,4313
43042000,4202
44187500,4202
44189900,4202
48025320,4202
48101391,4202
48184010,4202
48231100,4202
50031000,4202
52104200,4202
52123456,4202
54023390,4202
54075000,4202
55066200,4202
55110015,4202
56081000,4202
56631290,4202
58021000,4202
59091000,4351
60006322,4202
60022020,4202
60042000,4202
60063190,4202
60063310,4202
30033923,4322
30033982,4322
30039094,4322
84099120,4351
30039072,4322
30049047,4322
84314929,4351
84099112,4351
30033981,4322
73202010,4351
30042061,4322
30033937,4322
84821090,4351
84133030,4351
30024992,4322
30045030,4322
49011000,4003
30039045,4322
84099111,4351
30033994,4322
85118090,4351
30039061,4322
30039017,4322
30039029,4322
30034940,4322
61031000,4202
61041922,4202
61042299,4202
61044500,4202
6104600,4202
6104690,4202
61046990,4202
61069400,4202
6109000,4202
6109001,4202
61090100,4202
61091100,4202
61123000,4202
61141000,4202
61143033,4202
61144100,4202
61159200,4202
62024200,4202
62040022,4202
1019010,4003
1020304,4003
1021090,4003
12115000,4202
15132911,4202
17049029,4202
20015000,4202
20098911,4202
29021910,4202
29024400,4358
29032910,4202
29034100,4202
29034200,4202
29146200,4202
29221989,4202
29313912,4202
29313999,4202
29359025,4322
29397112,4322
30021520,4322
30024121,4322
30044100,4322
30044910,4322
30044940,4322
3044800,4202
32072099,4202
37012010,4202
37013010,4202
37050090,4202
38085926,4202
38221920,4202
38247420,4202
38248190,4202
33074900,4323
40117010,4316
40117090,4316
40118010,4316
40118020,4316
40118090,4316
40119010,4316
40119090,4316
11010010,4319
11010020,4319
10011900,4202
85061010,4202
85061019,4202
94044000,4202
44219100,4202
85061020,4202
39199090,4202
68080000,4358
68091100,4358
68091900,4358
68099000,4358
68128000,4202
68129100,4202
67021000,4202
67029000,4202
67030000,4202
67041100,4202
67041900,4202
67042000,4202
67049000,4202
68010000,4202
68021000,4202
68022100,4202
68022300,4202
68022900,4202
68029100,4202
68029200,4202
68029310,4202
68029390,4202
68029910,4202
68029990,4202
68030000,4202
68041000,4202
68042111,4202
68042119,4202
68042190,4202
68042211,4202
68042219,4202
68042290,4202
68042300,4202
68043000,4202
68051000,4358
68052000,4358
68053010,4358
68053020,4358
68053090,4202
68061000,4202
68062000,4202
68069010,4202
68069090,4202
68071000,4358
68079000,4202
68129920,4202
68129930,4202
68129990,4202
68132000,4351
68138110,4351
68138190,4351
68138910,4351
68138990,4351
68141000,4202
68149000,4202
68151100,4202
68151200,4202
68151300,4202
68151900,4202
68152000,4202
68159110,4202
68159190,4202
68159911,4202
68159912,4202
68159913,4202
8011100,4202
8011200,4003
8011900,4003
8012100,4003
8012200,4003
8013100,4003
8013200,4003
8021100,4003
8021200,4003
8022100,4003
8022200,4003
8023100,4003
8023200,4003
8024100,4003
8024200,4003
8029100,4003
8029200,4003
8031000,4003
8039000,4003
8042010,4003
8042020,4003
8043000,4003
8044000,4003
8045010,4003
8045020,4003
8045030,4003
8051000,4003
8052100,4003
8052200,4003
8052900,4003
8054000,4003
8055000,4003
8059000,4003
8061000,4003
8062000,4003
8071100,4003
8071900,4003
8072000,4003
8081000,4003
8083000,4003
8084000,4003
8091000,4003
8092100,4003
8092900,4003
8093010,4003
8094000,4003
8101000,4003
8102000,4003
8103000,4003
8104000,4003
8105000,4003
8106000,4003
8107000,4003
8109011,4003
8109012,4003
8109013,4003
8109014,4003
8109015,4003
8109016,4003
8109017,4003
7020000,4003
